Time 0T1NLcPm 0T1NUcPm 0T1PRcPm n0T1NLcPm n0T1NUcPm n0T1PRcPm 0T1NLcNm 0T1NUcNm 0T1PRcNm n0T1NLcNm n0T1NUcNm n0T1PRcNm 0T2NLcPm 0T2NUcPm 0T2PRcPm n0T2NLcPm n0T2NUcPm n0T2PRcPm 0T2NLcNm 0T2NUcNm 0T2PRcNm n0T2NLcNm n0T2NUcNm n0T2PRcNm 
-229.00000	 12.85478	 18.72739	 15.08413	 17.97577	 17.12876	 17.41048	 17.42609	 17.87217	 18.58779	 18.38254	 18.43181	 17.21243	 15.51246	 16.45432	 16.39961	 15.67077	 13.21283	 18.89383	 16.17292	 17.16425	 16.12185	 17.40764	 16.85734	 16.12396	
-228.00000	 12.89913	 18.73290	 15.06945	 17.94901	 17.12204	 17.39774	 17.40508	 17.84614	 18.56583	 18.38431	 18.40174	 17.18444	 15.52722	 16.42553	 16.35529	 15.71229	 13.19110	 18.88917	 16.15305	 17.13391	 16.13270	 17.40380	 16.83952	 16.10871	
-227.00000	 12.94462	 18.73816	 15.05565	 17.92225	 17.11504	 17.38502	 17.38474	 17.81936	 18.54328	 18.38540	 18.37099	 17.15759	 15.54267	 16.39730	 16.31153	 15.75176	 13.17005	 18.88265	 16.13408	 17.10383	 16.14403	 17.39973	 16.82141	 16.09326	
-226.00000	 12.99114	 18.74314	 15.04275	 17.89548	 17.10776	 17.37232	 17.36499	 17.79185	 18.52016	 18.38585	 18.33955	 17.13188	 15.55882	 16.36964	 16.26833	 15.78909	 13.14968	 18.87418	 16.11605	 17.07403	 16.15579	 17.39542	 16.80301	 16.07761	
-225.00000	 13.03858	 18.74781	 15.03073	 17.86875	 17.10017	 17.35964	 17.34579	 17.76361	 18.49648	 18.38570	 18.30744	 17.10732	 15.57562	 16.34254	 16.22573	 15.82422	 13.12997	 18.86368	 16.09899	 17.04451	 16.16789	 17.39088	 16.78433	 16.06179	
-224.00000	 13.08685	 18.75214	 15.01960	 17.84205	 17.09227	 17.34698	 17.32705	 17.73465	 18.47224	 18.38500	 18.27467	 17.08390	 15.59305	 16.31600	 16.18373	 15.85707	 13.11092	 18.85106	 16.08292	 17.01527	 16.18025	 17.38608	 16.76537	 16.04580	
-223.00000	 13.13582	 18.75610	 15.00935	 17.81541	 17.08404	 17.33434	 17.30872	 17.70500	 18.44745	 18.38379	 18.24126	 17.06163	 15.61109	 16.29003	 16.14237	 15.88758	 13.09252	 18.83623	 16.06788	 16.98632	 16.19282	 17.38101	 16.74614	 16.02964	
-222.00000	 13.18539	 18.75966	 14.99997	 17.78884	 17.07548	 17.32172	 17.29072	 17.67466	 18.42213	 18.38210	 18.20722	 17.04049	 15.62970	 16.26463	 16.10166	 15.91570	 13.07477	 18.81912	 16.05387	 16.95766	 16.20550	 17.37567	 16.72665	 16.01333	
-221.00000	 13.23544	 18.76280	 14.99147	 17.76236	 17.06656	 17.30912	 17.27299	 17.64365	 18.39629	 18.37997	 18.17257	 17.02050	 15.64885	 16.23978	 16.06161	 15.94137	 13.05766	 18.79966	 16.04092	 16.92930	 16.21824	 17.37005	 16.70690	 15.99689	
-220.00000	 13.28584	 18.76548	 14.98382	 17.73600	 17.05727	 17.29654	 17.25546	 17.61200	 18.36995	 18.37746	 18.13733	 17.00162	 15.66850	 16.21549	 16.02224	 15.96456	 13.04117	 18.77776	 16.02905	 16.90125	 16.23095	 17.36413	 16.68690	 15.98031	
